1,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
2,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
3,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
4,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
5,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
6,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
7,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
8,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
9,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
10,0.50205548,0.1476469,0.31664616,1.1688741,0.64865752,0.40473265,1.2050062,0.59824137,0.32800826,1.668206,0.48223006,0.27482721,-0.70630453,0.98754646,0.50112303,2.2487902,0.31930911,0.6303957,1.0880765,0.5264121,-0.36808017,0.08725314,0.47041178,1.3510633,0.47527619,0.6692266,1.1949282,0.20303954,0.46679299,0.15058441,-0.15738917,0.65656714,1.2571379,0.18824682,0.5347352,2.0412979,0.58597594,0.99970742,1.6163364,0.29476758,0.5807386,0.38123865,0.31452914,0.31421954,0.65173918,0.5358112,1.4684175,1.450874,0.99311088,0.12377605,1.814836,1.1685633,2.1130509,-0.19441323,0.73059393,0.59401433,2.0394327,0.46737906,0.64275558,0.50691007,0.59591868,1.2215121,0.7809784,0.28914124,-0.022584248,0.18753379,0.16455766,0.41601568,1.1593518,0.9548887,0.26158131,0.54309888,0.50871874,-0.1743352,0.54278954,0.56688351,0.78922775,0.068846565,0.92756523,0.34263832,1.2106339,0.59313603,0.70370874,2.1667159,0.91899571,1.3971093,0.99292711,0.59782907,0.98308038,1.3084559,0.55686579,0.73543754,0.41500979,0.43707074,1.2259204,0.58127681,2.6890171,0.19767692,0.17950028,0.073124179
